track_name,artist,genre,popularity,duration_ms,energy,valence,danceability,mode
Summer training,Marvin Shaw,classical,71,226648,0.86,0.94,0.05,1
She purpose,Antonio Jones,metal,43,137464,0.1,0.59,0.01,0
Language officer,Kathleen Lang,classical,64,239634,0.0,0.87,0.42,1
Reduce edge court,Jesus Flores,reggae,45,132159,0.85,0.55,0.79,1
Care choice,Kathleen Lang,metal,0,284645,0.39,0.51,0.78,0
Police customer east,Jennifer Mcpherson,folk,4,197529,0.1,0.14,0.46,0
Letter receive worker,Richard Fields,hip hop,81,281099,0.16,0.33,0.11,0
Somebody head itself,Wesley Nelson,folk,22,272266,0.82,0.72,0.27,1
Green red,Alyssa Kelley,hip hop,48,183827,0.32,0.72,0.89,1
Pick teacher capital,Janice Schaefer,folk,33,274694,0.85,0.63,0.32,0
High present plant,Amanda Huffman,hip hop,76,206194,0.28,0.75,0.56,0
Leader force,Charles Conley,folk,28,285692,0.99,0.23,0.5,1
Risk avoid,Aaron Phillips,rock,75,211081,0.22,0.35,0.76,1
Boy population notice,Destiny Roberts,hip hop,70,244120,0.65,0.32,0.13,0
Arm range,William Livingston,pop,70,143544,0.5,0.3,0.58,0
House ready pick,Marvin Shaw,rock,10,195269,0.89,0.42,0.21,0
Town his save,Jesus Flores,folk,91,145244,0.93,0.05,0.67,1
Back eat election,Kathryn Holloway,classical,96,222107,0.64,0.1,0.65,1
Option total practice,Richard Fields,pop,90,214934,0.62,0.37,0.52,1
Wall simple,Mary Martin,jazz,76,191447,0.17,0.02,0.3,0
Carry reach,Jonathan Atkins,folk,11,254656,0.19,0.63,0.95,1
Like view,Darrell Lewis,jazz,4,241953,0.55,0.17,0.33,1
Song away fish,Marvin Shaw,jazz,42,151666,0.61,0.57,0.46,1
Win generation focus,Wesley Nelson,reggae,56,271849,1.0,0.66,0.03,1
Trial do edge write,Brandi Yates,rock,54,273868,0.28,0.21,0.37,0
Reduce,Christopher Gomez,hip hop,33,265910,0.2,0.85,0.31,1
Idea ago,Christopher Gomez,classical,20,246976,0.46,0.06,0.41,0
Everything lot prepare,Kathleen Lang,hip hop,76,292041,0.11,0.37,0.56,1
Manage necessary good,Aaron Phillips,pop,2,257289,0.65,0.5,0.12,0
Small network,Kristen Luna MD,hip hop,28,212829,0.81,0.66,0.03,1
Guy fall,Ebony Frey,classical,90,220595,0.58,0.33,0.78,0
Sing newspaper ready picture,Kathryn Holloway,jazz,33,171032,0.56,0.93,0.66,0
Painting whom,Lindsay Orr,electronic,45,268658,0.87,0.69,0.27,0
Thought without,Nicholas Meyer,electronic,69,244138,0.89,0.53,0.87,0
Director together,Jennifer Black,folk,11,285119,0.78,0.69,0.71,0
Table chair,Nicholas Meyer,rock,29,181249,0.8,0.61,0.88,0
Laugh understand,Erika Norton,electronic,12,189717,0.24,0.28,0.63,1
Stuff phone,Brandi Yates,pop,59,145764,0.14,0.5,0.77,1
Stock almost behavior,William Rivera,electronic,95,253664,0.49,0.81,0.65,0
Question different issue,Amanda Huffman,electronic,22,165266,0.74,0.83,0.94,0
Raise card,Clayton Stone,pop,36,256068,0.29,0.81,0.24,1
First according,Kathryn Holloway,rock,62,254979,0.78,0.78,0.1,1
Herself size,Lindsay Orr,classical,14,129014,0.8,0.97,0.67,1
About official system,Wesley Nelson,pop,90,285674,0.19,0.29,0.13,0
Democrat in big,Christopher Higgins,reggae,90,152611,0.54,0.78,0.83,0
Stand piece concern,William Rivera,rock,63,249025,0.68,0.21,0.03,0
Establish so attorney,Edward Mitchell,classical,85,243992,0.57,0.33,0.81,0
Mouth rate,Donna Ellis,reggae,28,184468,0.92,0.52,0.23,0
Value fire yet south,Ryan Hahn,hip hop,10,284671,0.88,0.86,0.61,1
Whatever line population,Mr. Norman Bender DDS,metal,47,195432,0.4,0.08,0.39,1
Appear democratic president,Matthew Reese,pop,6,229330,0.16,0.51,0.95,0
Decision central threat,Wesley Nelson,jazz,58,292077,0.38,0.28,0.64,1
Suffer amount responsibility,Kathryn Ruiz,electronic,19,270743,0.13,0.76,0.25,1
Office new real,Matthew Reese,pop,12,147491,0.24,0.26,0.61,1
Yourself around,Ebony Frey,pop,16,267697,0.08,0.83,0.29,1
Big reveal,Antonio Jones,classical,85,273078,0.28,0.59,0.14,1
Fight look,Anne Flynn,reggae,84,134434,0.29,0.25,0.83,0
Read,John Evans,rock,46,227983,0.23,0.26,0.0,1
Fish investment adult,Charles Conley,metal,12,194318,0.3,0.31,0.69,1
Goal hand war,Clayton Stone,reggae,66,137883,0.8,0.74,0.16,0
Apply health,David Baker,folk,65,260021,0.67,0.39,0.38,0
Rule wind bit,Jesus Flores,folk,29,126524,0.25,0.98,0.48,1
None check,William Livingston,hip hop,30,276225,0.1,0.78,0.7,1
Despite activity rate will,Julia Green,classical,67,177354,0.62,0.49,0.48,0
Game,Edward Mitchell,reggae,15,214909,0.25,0.15,0.26,0
Between,David Baker,classical,0,173362,0.85,0.68,0.28,0
May election,Jonathan Atkins,hip hop,60,156030,0.18,0.97,0.86,0
Star,John Evans,pop,38,138045,0.6,0.35,0.82,0
Apply gas bag,Aaron Phillips,pop,30,162256,0.23,0.92,0.6,1
Foreign manager,Nichole Drake,reggae,28,217733,0.16,0.99,0.53,0
Behind message,Jennifer Mcpherson,reggae,45,298883,0.93,0.89,0.79,1
Benefit establish,Lacey Shaw,electronic,11,258267,0.6,0.8,0.77,1
Less civil,Nicholas Meyer,rock,7,265954,0.52,0.77,0.56,0
Word agent head,Marvin Shaw,folk,12,277716,0.62,0.18,0.12,0
Sort nothing feeling,Destiny Roberts,jazz,99,288434,0.0,0.26,0.2,1
Artist,Erika Norton,classical,39,171240,0.19,0.56,0.45,0
Value its charge,Destiny Roberts,reggae,80,123298,0.27,0.83,0.87,0
Us measure,Jonathan Atkins,hip hop,18,192621,0.78,0.83,0.97,0
Spend them example,Jesus Flores,pop,82,141246,0.68,0.97,0.46,0
Get future,Erika Norton,metal,28,155068,0.29,0.23,0.66,1
Him political for,Clayton Stone,hip hop,32,245860,0.5,0.84,0.74,1
True college,Destiny Roberts,rock,10,163782,0.37,0.62,0.54,1
Successful mean enjoy,Ryan Hahn,rock,18,199505,0.85,0.57,0.5,0
Much laugh address,David Baker,reggae,20,193657,0.29,0.62,0.18,0
Society morning,Kathryn Ruiz,reggae,73,272805,0.63,0.08,0.14,0
Read rise south,Roberto Heath,rock,99,268235,0.46,0.51,0.36,1
Wall model become feeling,Mary Martin,metal,7,147940,0.88,0.05,0.37,1
Really,David Baker,pop,18,242361,0.44,0.06,0.67,0
Model community,Abigail Watkins,electronic,49,156075,0.34,0.47,0.09,0
Country learn war north,Nichole Drake,pop,49,227741,0.75,0.35,0.86,0
Health animal,Brittany Avila,reggae,30,263835,0.27,0.8,0.97,0
Want simple,Antonio Jones,folk,46,251837,0.07,0.39,0.86,0
Today under,Jesse Mccarthy,rock,75,140391,0.54,0.19,0.19,1
Environmental man than,Kyle Brady,hip hop,14,144476,0.14,0.66,0.93,0
Him imagine key,Ryan Hahn,rock,19,219785,0.15,0.44,0.36,1
Let when,Amanda Huffman,reggae,37,266012,0.72,0.17,0.35,0
Ground of,Charles Conley,hip hop,36,223105,0.34,0.82,0.7,1
Hard magazine,Kathryn Ruiz,reggae,28,140151,0.43,0.09,0.37,0
Language two,Kathryn Ruiz,electronic,43,179062,0.35,0.75,0.85,1
Civil little,Nichole Drake,hip hop,56,161735,0.99,0.26,0.42,1
Low any,Lacey Shaw,hip hop,52,246310,0.39,0.49,0.64,0
Occur specific could,Mary Martin,jazz,96,207905,0.94,0.76,0.29,0
Ten could,Jennifer Mcpherson,pop,76,231876,0.26,0.99,0.37,1
Cold husband state author,Ryan Hahn,folk,48,191254,0.23,0.08,0.84,1
Painting why toward,Jasmine Smith,pop,82,169556,0.29,0.75,0.51,1
Him even couple,William Livingston,electronic,13,232249,0.05,0.35,0.85,0
Five amount phone,Jesse Mccarthy,classical,11,145131,0.77,0.64,0.95,1
Relate not political,Jesse Mccarthy,jazz,32,121266,0.09,0.02,0.74,0
Event music,Jesus Flores,reggae,100,135939,0.7,0.42,0.55,0
Western use say,Jennifer Black,classical,91,216791,0.89,0.99,0.64,0
Rock spend teacher,Julia Green,metal,41,188920,0.63,0.45,0.77,1
Later door,Julia Green,reggae,17,211603,0.73,0.92,0.63,0
Join agency then,Nichole Drake,jazz,49,258987,0.17,0.48,0.4,1
Age seem their,Amanda Huffman,reggae,67,205931,0.06,0.69,0.92,1
Into question month,Jesse Mccarthy,reggae,97,203214,0.23,0.76,0.11,0
Especially rate,Alexa Pace,folk,56,256954,0.67,0.92,0.6,1
Job writer maintain,Abigail Watkins,rock,77,178313,0.68,0.86,0.8,1
Pay including food,William Livingston,reggae,82,288430,0.56,0.59,0.46,0
Some federal democratic,John Evans,electronic,13,125314,0.88,0.72,0.73,1
Simply year put,Erika Norton,metal,40,139330,0.8,0.56,0.49,1
He side,Jennifer Mcpherson,pop,26,167482,0.04,0.72,0.38,0
Parent write American,William Livingston,pop,36,201727,0.81,0.27,0.97,1
Practice market fact,Kristen Luna MD,hip hop,72,292098,0.29,0.66,0.21,1
Figure throughout market,Jennifer Black,classical,1,221608,0.57,0.72,0.15,1
Respond thousand modern,William Livingston,pop,11,239553,0.08,0.19,0.03,0
Service daughter,Richard Fields,reggae,79,240561,0.1,0.26,0.83,0
Though performance,Janice Schaefer,folk,60,181375,0.48,0.97,0.11,1
Fact else speech,John Evans,hip hop,44,279807,0.17,0.31,0.93,0
Like also,Richard Fields,pop,51,287055,0.61,0.65,0.44,1
Draw trade,Wesley Nelson,pop,76,241097,0.06,0.51,0.13,1
Activity cut something,Edward Mitchell,metal,9,262653,0.01,0.09,0.53,1
Public themselves,Janice Schaefer,electronic,5,121696,0.5,0.83,0.1,0
Usually father,Destiny Roberts,hip hop,92,150597,0.17,0.4,0.83,0
Brother,Abigail Watkins,classical,95,129373,0.12,0.97,0.08,0
Assume,Darrell Lewis,metal,25,190414,0.73,0.11,0.78,1
Nature run as,Jesus Flores,metal,66,245004,0.84,0.04,0.98,1
Lay health,Roberto Heath,jazz,10,231554,0.23,0.18,0.15,0
Myself reflect too,Marvin Shaw,classical,72,219912,0.26,0.14,0.97,1
Big,Matthew Reese,folk,49,151861,0.43,0.15,0.06,1
Wind every,Anne Flynn,pop,41,186371,0.85,0.79,0.6,1
Us significant,Christopher Higgins,classical,20,192198,0.92,0.16,0.72,0
Become hand,Julia Green,classical,81,257592,0.05,0.7,0.95,1
Case federal,Lacey Shaw,pop,37,157132,0.97,0.65,0.14,0
Break fight view,Jennifer Mcpherson,electronic,22,179544,0.12,0.46,0.32,1
Serve star,Marvin Shaw,reggae,87,170933,0.15,0.15,0.4,0
Increase for,Wesley Nelson,hip hop,30,147752,0.78,0.42,0.43,1
Knowledge region,Clayton Stone,jazz,66,163834,0.18,0.75,0.55,1
Without medical,Jesus Flores,electronic,7,131507,0.92,0.9,0.61,0
Staff,Jasmine Smith,pop,74,221369,0.42,0.87,0.76,1
Bill speech treatment,Darrell Lewis,hip hop,48,128295,0.63,0.95,0.71,1
Outside since hand,Jesus Flores,jazz,76,138368,0.91,0.64,0.26,1
Both film,Kathleen Lang,rock,38,276068,0.33,0.26,0.83,1
Someone religious,Julia Green,folk,93,199871,0.91,0.34,0.46,0
Floor however group,Jasmine Smith,electronic,81,238018,0.11,0.2,0.17,0
Friend campaign study,Jennifer Black,hip hop,59,176355,0.15,0.78,0.17,1
Positive news,Aaron Phillips,metal,41,187386,0.76,0.53,0.29,1
Miss away,Charlotte Jones,jazz,76,195927,0.98,0.69,0.34,1
Answer nor relationship quickly,Erika Norton,pop,93,127882,0.72,0.16,0.1,1
Daughter determine project,Kathryn Ruiz,electronic,53,205552,0.76,0.89,0.56,1
Matter,Mr. Norman Bender DDS,electronic,70,165141,0.98,0.22,0.98,1
Professional military likely,Nicholas Meyer,classical,31,177242,0.35,0.42,0.81,0
Thousand senior high wish,Kathryn Holloway,folk,93,228892,0.82,0.77,0.67,1
Necessary anyone coach,Brandi Yates,hip hop,0,177955,0.84,0.61,0.0,0
Red listen,Matthew Reese,electronic,59,287465,0.4,0.79,0.08,1
Reach shoulder,Lindsay Orr,reggae,1,146030,0.91,0.88,0.12,0
Hundred fall color,Edward Mitchell,classical,98,258497,0.11,0.38,0.15,0
Stage course today,William Rivera,classical,78,191650,0.16,0.07,0.36,1
House clear,Kyle Brady,metal,4,271219,0.78,0.38,0.9,1
Them Mr,Richard Fields,classical,47,235126,0.82,0.61,0.79,0
Opportunity,Jennifer Mcpherson,rock,8,130085,0.66,0.6,0.83,0
Civil someone art,Brittany Avila,pop,74,189416,0.29,0.02,0.14,1
Sea difference,Destiny Roberts,electronic,96,123706,0.68,0.34,0.57,0
Property class everyone,Brittany Avila,reggae,52,284759,0.19,0.01,0.63,0
Maintain program,Erika Norton,metal,21,223173,0.81,0.42,0.23,0
Listen senior season,Clayton Stone,rock,31,140751,0.75,0.46,0.23,1
Move whole,Antonio Jones,rock,13,189765,0.85,0.96,0.43,1
Nature street how,Ebony Frey,hip hop,28,128057,0.79,0.67,0.8,1
Decision machine study,Jonathan Atkins,rock,25,252700,0.73,0.83,0.73,0
Read,Alyssa Kelley,metal,38,155222,0.69,0.73,0.83,1
Above trial,Mary Martin,pop,68,194550,0.66,0.26,0.56,1
Which agent,Kyle Brady,reggae,17,253247,0.95,0.48,0.82,1
Evidence policy try agency,Kathryn Holloway,classical,58,267828,0.56,0.59,0.18,1
Inside party,Mary Martin,classical,88,197358,0.03,0.65,0.28,0
Standard all reach,Wesley Nelson,pop,14,198697,0.64,0.61,0.12,1
Law discussion,Jennifer Black,reggae,41,193338,0.37,0.57,0.84,0
On Mrs,John Evans,classical,90,282515,0.55,0.38,0.13,1
Face fall,Nichole Drake,hip hop,30,268509,0.34,0.24,0.93,0
Coach south he,Edward Mitchell,pop,85,284845,0.89,0.65,0.74,0
Spend article,Brandi Yates,classical,23,287666,0.37,0.69,0.45,1
But,Abigail Watkins,electronic,22,214056,0.16,0.36,0.72,1
Choose expert,Marvin Shaw,pop,28,144896,0.74,0.12,0.44,0
Environment fly,William Rivera,reggae,85,174064,0.36,0.2,0.14,1
Former big year,Marvin Shaw,hip hop,43,142686,0.34,0.58,0.31,1
Agreement director,Lindsay Orr,folk,8,239959,0.93,0.23,0.95,0
That current financial big,Jasmine Smith,classical,85,254610,0.68,0.08,0.06,1
Agree of,Christopher Gomez,jazz,98,165640,0.33,0.16,0.91,0
Gas important the toward,Antonio Jones,metal,25,296505,0.78,0.86,0.43,0
Modern water feel base,Brittany Avila,pop,76,281581,0.14,0.55,0.66,1
Down hour Republican,Jonathan Atkins,folk,19,294756,0.69,0.48,0.1,0
Form,Brandi Yates,metal,56,155853,0.05,0.59,0.86,1
In challenge,Kathryn Ruiz,pop,48,281469,0.59,0.68,0.64,1
Key hope,Jennifer Black,metal,42,268209,0.86,0.29,0.42,0
Relationship power,Abigail Watkins,electronic,98,141966,0.09,0.38,0.64,1
Worry technology start way,Richard Fields,jazz,21,221407,0.75,0.13,0.52,1
Side decision administration,Kristen Luna MD,pop,31,227170,0.25,0.23,0.37,0
Late,Charles Conley,folk,21,157909,0.59,0.09,0.82,1
Fall spring,Erika Norton,rock,88,136209,0.84,0.73,0.24,1
Such poor,Brittany Avila,rock,85,196278,0.51,0.68,0.95,1
Time mean,Richard Fields,electronic,0,241688,0.65,0.78,0.81,1
Animal husband she capital,Lindsay Orr,reggae,37,151747,0.65,0.29,0.42,1
Number worry produce,Derrick Flores,rock,26,145451,0.4,0.2,0.18,1
Scientist production,William Rivera,electronic,90,233652,0.2,0.33,0.73,1
Management term agree,Kathryn Ruiz,folk,51,134620,0.45,0.06,0.83,1
Occur best prevent,Janice Schaefer,pop,92,220084,0.43,0.04,0.39,1
Police Mrs over,Derrick Flores,pop,46,158792,0.43,0.95,0.42,1
Nearly whose,Mary Martin,classical,94,174836,0.14,0.76,0.25,1
Worry family chair,Brittany Avila,rock,90,188074,0.06,0.67,0.01,1
Cup the choice,Darrell Lewis,electronic,55,256416,0.28,0.84,0.32,1
Security three occur,Wesley Nelson,pop,0,137630,0.55,0.69,0.01,1
Name prove threat,Kathryn Ruiz,rock,80,176814,0.53,0.55,0.59,0
Can process send,Roberto Heath,reggae,72,144927,0.51,0.58,0.22,0
Technology white,Lindsay Orr,folk,77,153705,0.1,0.33,0.1,0
Trouble economic,Edward Mitchell,reggae,46,239694,0.42,0.01,0.51,1
Blood Mrs note,Amanda Huffman,reggae,40,152800,0.13,0.13,0.6,0
Pay including enough,Destiny Roberts,classical,87,255877,0.61,0.17,0.11,1
Pass use,Kyle Brady,metal,95,141082,0.49,0.49,0.08,0
Age all never speech,Jonathan Atkins,reggae,72,184481,0.12,0.33,0.71,1
Above easy couple,Jesse Mccarthy,metal,100,210342,0.34,0.25,0.49,1
Central very similar,Roberto Heath,rock,66,153433,0.32,0.75,0.42,1
Couple something reason,Kathryn Ruiz,rock,27,276274,0.11,0.17,0.1,1
Participant far,Christopher Gomez,jazz,88,170932,0.41,0.54,0.87,0
Certain everything,Marvin Shaw,jazz,29,207489,0.02,0.2,0.4,1
Item low,Ebony Frey,jazz,53,286383,0.96,0.44,0.45,1
Network note,Jasmine Smith,metal,40,199840,0.71,0.54,0.11,1
Game organization final,Jesus Flores,electronic,71,292890,0.18,0.76,0.89,1
Body teacher line,Christopher Gomez,folk,62,243488,0.28,0.04,0.78,0
Why rather heavy,Charlotte Jones,electronic,8,209244,0.07,0.31,0.67,1
Commercial pretty account,Christopher Gomez,pop,90,293736,0.42,0.69,0.62,1
Maintain seek instead,Christopher Gomez,electronic,62,189858,0.29,0.88,0.08,1
His report,Lacey Shaw,rock,43,182483,0.64,0.52,0.7,0
Fill imagine position,Roberto Heath,jazz,3,231131,0.37,0.46,0.9,1
Prepare,Kathryn Ruiz,metal,46,230574,0.76,0.95,0.77,1
Key site hope ball,Matthew Reese,reggae,6,181947,0.89,0.23,0.98,1
That source,Janice Schaefer,reggae,32,201629,0.85,0.03,0.74,1
Travel outside,Ebony Frey,electronic,60,151982,0.75,0.76,0.52,0
Beautiful different last miss,Nichole Drake,pop,85,192184,0.04,0.74,0.34,0
Hear play language,Edward Mitchell,reggae,87,149714,0.92,0.49,0.69,0
Debate tree current,Nichole Drake,pop,10,294145,0.01,0.4,0.28,1
Experience only,Abigail Watkins,classical,64,189934,0.47,0.79,0.5,1
Party indicate,Mr. Norman Bender DDS,folk,65,199838,0.35,0.5,0.7,1
Simple property,Janice Schaefer,classical,89,272299,0.48,0.1,0.87,0
Relate whom,Kathryn Holloway,reggae,37,229244,0.07,0.87,0.05,1
Although degree,Donna Ellis,hip hop,81,269702,0.8,0.1,0.54,0
According but friend,David Baker,hip hop,63,295796,0.52,0.4,0.52,1
Whatever between,Brandi Yates,folk,77,269763,0.53,0.15,0.02,0
Bar,Kyle Brady,metal,7,288159,0.23,0.05,0.32,0
Receive product,Abigail Watkins,jazz,12,191455,0.75,0.04,0.44,1
Goal note central,Abigail Watkins,classical,28,176623,0.34,0.84,0.28,1
Oil special enjoy,Aaron Phillips,reggae,6,185197,0.71,0.63,0.57,0
Medical operation,Christopher Gomez,pop,34,285835,0.68,0.16,0.72,1
Effect energy,Clayton Stone,pop,98,203188,0.21,0.96,0.54,1
Garden finally push,Anne Flynn,rock,88,268844,0.45,0.49,0.15,0
Investment pass,Clayton Stone,classical,80,204113,0.4,0.07,0.28,0
Own class,Mary Martin,rock,94,171741,0.93,0.92,0.63,1
Support political,Brittany Avila,folk,73,273628,0.71,0.36,0.98,0
Not,Ryan Hahn,hip hop,4,256263,0.77,0.58,0.04,0
Safe important speak,Jesse Mccarthy,pop,35,147263,0.98,0.45,0.21,1
Also why price,William Rivera,hip hop,62,185077,0.22,0.2,0.82,0
Benefit score,William Livingston,jazz,37,284174,0.44,0.8,0.57,1
Pm somebody imagine,Lacey Shaw,metal,9,245914,0.78,0.47,0.85,1
Inside game always,Brittany Avila,hip hop,78,166571,0.1,0.82,0.5,1
Main play,Christopher Gomez,jazz,98,154965,0.08,0.34,0.09,1
Woman,Richard Fields,classical,93,248538,0.68,0.42,0.08,0
Increase main race,Amanda Huffman,jazz,7,293654,0.87,0.93,0.59,0
Talk from size,Jasmine Smith,metal,82,285974,0.32,0.61,0.39,1
Try the,Antonio Jones,rock,44,246939,0.05,0.42,0.93,1
Compare realize,Aaron Phillips,folk,20,176145,0.44,0.37,0.75,1
Design animal,Amanda Huffman,rock,59,152237,0.18,0.58,0.57,0
Few large,Alyssa Kelley,rock,48,245377,0.0,0.86,0.98,0
Financial special move,Destiny Roberts,pop,21,289524,0.44,0.86,0.77,1
Police very poor,Kyle Brady,jazz,23,235986,0.51,0.85,0.95,0
If eat style,Donna Ellis,pop,77,262894,0.5,0.64,0.04,1
Value either,Kyle Brady,metal,72,200613,0.74,0.09,0.76,1
Chance thousand,Brittany Avila,folk,93,199699,0.6,0.51,0.7,0
Nor to story,Wesley Nelson,hip hop,26,272386,0.14,0.38,0.86,1
Small appear most,Lindsay Orr,folk,3,289914,0.69,0.47,0.37,1
Set economic,Jennifer Mcpherson,folk,100,195221,0.33,0.71,0.9,1
Land develop score,Wesley Nelson,electronic,74,157568,0.26,0.95,0.29,0
Fill,Marvin Shaw,folk,28,153807,0.15,0.35,0.46,0
Away media top,William Livingston,jazz,17,162893,0.42,0.31,0.24,1
Reflect stock condition recent,Darrell Lewis,pop,35,202627,0.37,0.74,0.64,0
Girl indicate white,Jonathan Atkins,rock,98,269450,0.15,0.96,0.42,0
Success girl season,Alyssa Kelley,jazz,56,232320,0.0,0.98,0.15,0
Process find else say,William Livingston,reggae,7,132833,0.14,0.32,0.77,1
Show wide environmental,Marvin Shaw,jazz,80,240540,0.66,0.24,0.6,1
West half church,Kathryn Holloway,reggae,31,292500,0.87,0.78,0.64,0
Station spend either,Derrick Flores,electronic,25,171358,0.53,0.82,0.55,0
Soldier enough,Nicholas Meyer,folk,51,256840,0.58,0.53,0.35,0
Data protect not,Nichole Drake,reggae,71,233687,0.97,0.1,1.0,1
Want,Edward Mitchell,hip hop,18,185398,0.33,0.49,0.83,0
Floor worker about,Christopher Gomez,reggae,62,181038,0.73,0.36,0.11,0
Debate concern serve walk,Jennifer Black,metal,32,276455,0.4,0.67,0.93,1
Until human,Kathryn Holloway,hip hop,99,281690,0.72,0.06,0.39,0
Seem future,Kathleen Lang,hip hop,84,285459,0.43,0.53,0.9,1
History on bit,John Evans,metal,58,236464,0.81,0.54,0.41,1
See candidate scientist,Jasmine Smith,electronic,77,246392,0.08,1.0,0.98,0
Amount,Brittany Avila,classical,73,234779,0.26,0.43,0.95,0
Too discussion,Christopher Higgins,electronic,46,176500,0.69,0.28,0.67,0
Medical usually daughter,Destiny Roberts,jazz,49,150762,0.06,0.24,0.15,1
Sort experience,Erika Norton,reggae,49,211798,0.11,0.54,0.78,0
Purpose information matter,Kathleen Lang,folk,96,223141,0.08,0.14,0.3,1
Certainly after and,Jennifer Mcpherson,electronic,60,167837,0.26,0.4,0.2,1
Crime machine national into,David Baker,reggae,18,224002,0.66,0.52,0.03,1
Thus,Mr. Norman Bender DDS,hip hop,86,198397,0.84,0.51,0.71,1
Chance very industry,Charlotte Jones,folk,1,127082,0.58,0.81,0.91,1
Face,Amanda Huffman,metal,89,269014,0.16,0.7,0.27,1
Entire,Charles Conley,pop,8,190066,0.62,0.31,0.76,0
Turn improve same,Nicholas Meyer,classical,77,247867,0.37,0.23,0.29,1
Already report field,Kathryn Ruiz,electronic,37,282168,0.57,0.1,0.06,1
Detail follow,Janice Schaefer,reggae,18,159190,0.16,0.7,0.31,1
Strategy sing better,David Baker,rock,41,183428,0.24,0.03,0.15,0
Bill shake,Janice Schaefer,hip hop,99,215241,0.74,0.86,0.48,1
Seem reach,David Baker,reggae,88,234529,0.69,0.24,0.54,0
Hotel part close,Abigail Watkins,classical,32,213938,0.24,0.55,0.65,0
Executive,Aaron Phillips,rock,66,138447,0.15,0.96,0.04,1
Will rule,Ryan Hahn,pop,3,225524,0.61,0.77,0.62,0
